image_path,description,label,label_idx
dataset\train\images\9b6ea091-a4a9-4021-b125-bc48b2f64a68___Rutg__Bact_S-1778_JPG.rf.43d779be90b6ea97077085b11479292f.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\train\images\9b6ea091-a4a9-4021-b125-bc48b2f64a68___Rutg__Bact_S-1778_JPG.rf.ad5227033f1a847aa2ffd34ca2d1e02d.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
dataset\train\images\9c6155e6-eb4b-4ef9-bcd5-812803cb16d9___RS_LB-3268_JPG.rf.112f9faf1ec85a4ee52ec90a7b2608d9.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\train\images\9c6155e6-eb4b-4ef9-bcd5-812803cb16d9___RS_LB-3268_JPG.rf.b671d1ed96e25e538a28c0f32a5785bf.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
dataset\train\images\9c6155e6-eb4b-4ef9-bcd5-812803cb16d9___RS_LB-3268_JPG.rf.bec539aec1c2b9f6feeb4ecc3241a3e8.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
dataset\train\images\9caba61f-ea63-4ea5-9d85-1f22b6a1a006___RS_LB-4451_JPG.rf.5562c76b5028a0713a61b66dc4fb5075.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\train\images\9caba61f-ea63-4ea5-9d85-1f22b6a1a006___RS_LB-4451_JPG.rf.95c3ba89504327280f9eae0a3bbe155c.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\train\images\9caba61f-ea63-4ea5-9d85-1f22b6a1a006___RS_LB-4451_JPG.rf.985c57820f3f7b40cc1c4ac3a72058e9.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
dataset\train\images\9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB-3058_JPG.rf.374c6775614c5e05b9b73a23efdb1e29.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB-3058_JPG.rf.a29a6303241896093b1d04bacf9394bf.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB-3058_JPG.rf.feeed371bc07b78daa7b794f81e4ae6a.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB-5096_JPG.rf.45e3d1cf3848c0ed182acfa2d4f84286.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\train\images\9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB-5096_JPG.rf.9a382163aa47918e7244de8c99a36d93.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\train\images\9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB-5096_JPG.rf.c80bf30fd6c8f9d355ebedf43a5406ca.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB-5326_JPG.rf.0d73e1b4bdf0fb92e9153442f1fb2f65.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB-5326_JPG.rf.6160b6fd34d49b2ebf0d110f73b10683.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\train\images\9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB-5326_JPG.rf.e4d182e69c729650332ca108caa1a89b.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB-4886_JPG.rf.4738cd64c1bf4029d4da23d979f0051b.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\train\images\9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB-4886_JPG.rf.661b3213135b5366dc93821f6a3df852.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\train\images\9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB-4886_JPG.rf.f1f49e5c9eb152877ac8bb225b3eb070.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB-3153_JPG.rf.00d314f8c54dcd892644f48e17119625.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\train\images\9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB-3153_JPG.rf.1810eb89b0921dea988f4a09ab5e348a.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
dataset\train\images\9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB-3153_JPG.rf.dbacc2fda1ccc6adc179497ec8b168e0.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\train\images\9fa34bad-b3f7-40fe-9c7f-b6d46161966a___Rutg__Bact_S-1134_JPG.rf.235863426b81fa61b40fd7f99d130846.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\9fa34bad-b3f7-40fe-9c7f-b6d46161966a___Rutg__Bact_S-1134_JPG.rf.83a5a281dce0d19e14e1d630b6ce5b75.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\train\images\9fa34bad-b3f7-40fe-9c7f-b6d46161966a___Rutg__Bact_S-1134_JPG.rf.d4fffd32eb2567ae2c98d430a7f7582c.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
dataset\train\images\9fc53c8b-59ad-4646-ac06-5bb7296dd0c7___Rutg__Bact_S-1513_JPG.rf.2950394db313cc9063094ef499513d30.jpg,Небольшие тёмные поражения с жирной поверхностью,Bacterial_spot,0
dataset\train\images\9fc53c8b-59ad-4646-ac06-5bb7296dd0c7___Rutg__Bact_S-1513_JPG.rf.938b1b7faa9fc2dc69f7d227eb145118.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\train\images\9fc53c8b-59ad-4646-ac06-5bb7296dd0c7___Rutg__Bact_S-1513_JPG.rf.bf62dad17c77dcde668c2c3f621fb419.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
dataset\train\images\ab1b3baa-483a-4b41-b5d7-32e043f52594___JR_FrgE_S-3073_JPG.rf.a797dec05155bdeccb14fbb7956e900b.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\train\images\ab1b3baa-483a-4b41-b5d7-32e043f52594___JR_FrgE_S-3073_JPG.rf.e607fab953c95b7bd963b066050bf72c.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\ab1b3baa-483a-4b41-b5d7-32e043f52594___JR_FrgE_S-3073_JPG.rf.f1d0af6a0791c76c73493c3d5dac80cf.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\b3d4d826-24df-4033-b9ca-fd5625d68f0d___JR_FrgE_S-2994_new30degFlipLR_JPG.rf.3d9d603b2709f1936a623edaf1229f5a.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\b3d4d826-24df-4033-b9ca-fd5625d68f0d___JR_FrgE_S-2994_new30degFlipLR_JPG.rf.614869b4a5bdd8ea69722b12262a58e3.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\b3d4d826-24df-4033-b9ca-fd5625d68f0d___JR_FrgE_S-2994_new30degFlipLR_JPG.rf.f60aa3be4dd59eae630ba883c5bb791d.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\train\images\bbf0af8f-62fc-4b41-9b4a-e1f7e15974c7___JR_FrgE_S-2788_90deg_JPG.rf.054c505a11bfa44911f7458be569dea3.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\bbf0af8f-62fc-4b41-9b4a-e1f7e15974c7___JR_FrgE_S-2788_90deg_JPG.rf.45553de3a796f151b58827b3e8643310.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\bbf0af8f-62fc-4b41-9b4a-e1f7e15974c7___JR_FrgE_S-2788_90deg_JPG.rf.c7ee0b4b485dcfd54d8761710f04704f.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\bd1b3df1-f056-40c1-aded-be7185154408___JR_FrgE_S-8779_JPG.rf.01f8cf625f1de58b53b2eed2e53814fd.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\bd1b3df1-f056-40c1-aded-be7185154408___JR_FrgE_S-8779_JPG.rf.0f2f7eacc22f708e0d9230c9e2c91c5f.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\train\images\bd1b3df1-f056-40c1-aded-be7185154408___JR_FrgE_S-8779_JPG.rf.a028e9968868d59ddd2261fd8500b597.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\bd2af58a-c9fc-4c2f-bdcb-b53d979947d7___JR_FrgE_S-3029_new30degFlipLR_JPG.rf.0efa2112b0fa21d71b3cfccf6c13191b.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\bd2af58a-c9fc-4c2f-bdcb-b53d979947d7___JR_FrgE_S-3029_new30degFlipLR_JPG.rf.a246ae1e557e9e0d2693e7ee57722b3c.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\bd2af58a-c9fc-4c2f-bdcb-b53d979947d7___JR_FrgE_S-3029_new30degFlipLR_JPG.rf.c2bc7d31b64656a2219bcb1764f2c590.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\bf5fa34e-8d39-43e2-8b54-ba83366871b1___JR_FrgE_S-3095_JPG.rf.047ebb10889a2a10f174178597d56f02.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\bf5fa34e-8d39-43e2-8b54-ba83366871b1___JR_FrgE_S-3095_JPG.rf.261653bec8f4f25db24e39a5dd712032.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\bf5fa34e-8d39-43e2-8b54-ba83366871b1___JR_FrgE_S-3095_JPG.rf.85afcf4a58d6023bb9d82a3ecc734685.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\train\images\c4833395-fa04-4b3a-89f1-6fbc5c3d7d18___JR_FrgE_S-2866_90deg_JPG.rf.7d058045dc8f2346f56cc00abc920f18.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\c4833395-fa04-4b3a-89f1-6fbc5c3d7d18___JR_FrgE_S-2866_90deg_JPG.rf.b5ed99f56fea7829e6bd54c4c7819ff5.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\c4833395-fa04-4b3a-89f1-6fbc5c3d7d18___JR_FrgE_S-2866_90deg_JPG.rf.e08207844313dca6376bb3eec6614574.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\c498d495-5796-4d08-9eaf-c1f26ed1099a___JR_FrgE_S-2888_new30degFlipLR_JPG.rf.c4c96380430f818ae50151abd93f3bee.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\c498d495-5796-4d08-9eaf-c1f26ed1099a___JR_FrgE_S-2888_new30degFlipLR_JPG.rf.c82a5cb4d9026ce8ec4bc9e8d165b75a.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\c498d495-5796-4d08-9eaf-c1f26ed1099a___JR_FrgE_S-2888_new30degFlipLR_JPG.rf.f80c7a01b4d50d5dc476bfd6532e0869.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\c5a5ffe1-6687-412b-9a06-31c9aee8066b___JR_FrgE_S-3037_JPG.rf.1cb04eea96dfaff6cc6ab4962fac87b1.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\c5a5ffe1-6687-412b-9a06-31c9aee8066b___JR_FrgE_S-3037_JPG.rf.d77194d5687b840587349e8caf172cb7.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\c5a5ffe1-6687-412b-9a06-31c9aee8066b___JR_FrgE_S-3037_JPG.rf.f71b336d661dc171f491bad723773d83.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\c7cdbb47-6660-44b5-8bb6-3cb796685d15___JR_FrgE_S-2834_270deg_JPG.rf.0d79ac3ba582518db17adc88ed45e3e9.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\c7cdbb47-6660-44b5-8bb6-3cb796685d15___JR_FrgE_S-2834_270deg_JPG.rf.47303650d42bf69fe0b97af14b542069.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\train\images\c7cdbb47-6660-44b5-8bb6-3cb796685d15___JR_FrgE_S-2834_270deg_JPG.rf.9f363f267b0db186526d2b58bc9a890f.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\train\images\ca07e05a-e6a2-4651-b4fd-e54f0d1c58b7___JR_FrgE_S-2840_JPG.rf.4c5a67625c9b34ab2b013c445b52d8a9.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\train\images\ca07e05a-e6a2-4651-b4fd-e54f0d1c58b7___JR_FrgE_S-2840_JPG.rf.5bdb0464e4f449afc2cfb3d3295fb64a.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\ca07e05a-e6a2-4651-b4fd-e54f0d1c58b7___JR_FrgE_S-2840_JPG.rf.da25aa1ad1c17b30f6ca514afbdaf2d6.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\ce1df5bf-b9cd-491a-9b54-f4e20f3b71a2___JR_FrgE_S-2735_JPG.rf.0249767d2f56dfb7e6725bb3646feecc.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\train\images\ce1df5bf-b9cd-491a-9b54-f4e20f3b71a2___JR_FrgE_S-2735_JPG.rf.579eb7ced7dd84f38de18980a731f3d1.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\ce1df5bf-b9cd-491a-9b54-f4e20f3b71a2___JR_FrgE_S-2735_JPG.rf.fb2173091b202fcfd4519d4aaaaf0637.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\train\images\d240fec5-9b1e-4b36-a7df-d0007d0ebfcb___JR_FrgE_S-2929_270deg_JPG.rf.b0128d334dfc989e3d3637d0e1bb89cc.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\train\images\d240fec5-9b1e-4b36-a7df-d0007d0ebfcb___JR_FrgE_S-2929_270deg_JPG.rf.b95d3a2cb2fb183f67ee161e4edaf299.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\train\images\d240fec5-9b1e-4b36-a7df-d0007d0ebfcb___JR_FrgE_S-2929_270deg_JPG.rf.f0afbb7b5c64f7baf9285eb84b6a7be0.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\d2ca1cb3-50b5-4861-85d8-a7bdae78265d___JR_FrgE_S-2995_270deg_JPG.rf.383348c5575f2120df07470735351914.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\train\images\d2ca1cb3-50b5-4861-85d8-a7bdae78265d___JR_FrgE_S-2995_270deg_JPG.rf.9f9b3782c604e0a68b958093f3600b3d.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\train\images\d2ca1cb3-50b5-4861-85d8-a7bdae78265d___JR_FrgE_S-2995_270deg_JPG.rf.e27ea40d0dc12a68ce9a66f11e0aae8f.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\valid\images\00a6039c-e425-4f7d-81b1-d6b0e668517e___RS_HL-7669_JPG.rf.a1e0705ed678da82082bc916aa3e0f30.jpg,лист без повреждений,healthy,3
dataset\valid\images\0139bc6d-391c-4fd1-bcae-cc74dabfddd7___JR_FrgE_S-2734_JPG.rf.3288ac60ba29fb19ecc8b2f7a8b27917.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\valid\images\03aebf5c-6cca-40da-b61d-f3f83e1cbf9e___RS_HL-8080_JPG.rf.1cf946721e28cacef1def8a6476667a2.jpg,листья без пятен и налета,healthy,3
dataset\valid\images\076d95c0-1ca7-4ee8-9558-0f18e617813d___JR_FrgE_S-2737_JPG.rf.1fac7ba2d54ffbe39238e477cac56b58.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\valid\images\07c5f039-0a8a-4243-8757-5e3221c94e70___Rutg__Bact_S-1085_JPG.rf.554685342aff034b25bedcfa9e2039c4.jpg,"Мелкие пятна, напоминающие масляные капли",Bacterial_spot,0
dataset\valid\images\07f6b5a7-47cd-4012-8fcd-969d1d7245b9___JR_FrgE_S-2961_JPG.rf.16f404bffba2baaa37f8349fe71afb94.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\valid\images\0afaaf78-6ec5-49ee-a070-f6217039ed2d___RS_HL-7827_JPG.rf.c1d34e49989a01f4e4d56ba9f964bd7a.jpg,листья без признаков болезни,healthy,3
